Year,Month,Country,Fuel,Share_bins,Hour,Cumulative_Hours
2024,4,Romania,Gas,<25%,0.0,719.75
2024,4,Romania,Gas,<30%,0.0,719.75
2024,4,Romania,Gas,<35%,0.0,719.75
2024,4,Romania,Gas,<40%,0.0,719.75
2024,4,Romania,Gas,<45%,0.0,719.75
2024,4,Romania,Gas,<50%,0.0,719.75
2024,4,Romania,Gas,<55%,0.0,719.75
2024,4,Romania,Gas,<60%,0.0,719.75
2024,4,Romania,Gas,<65%,0.0,719.75
2024,4,Romania,Gas,<70%,0.0,719.75
2024,4,Romania,Gas,<75%,0.0,719.75
2024,4,Romania,Gas,<80%,0.0,719.75
2024,4,Romania,Gas,<85%,0.0,719.75
2024,4,Romania,Gas,<90%,0.0,719.75
2024,4,Romania,Gas,<95%,0.0,719.75
2024,4,Romania,Gas,>=95%,0.0,719.75
2024,4,Serbia,Coal,<1%,0.0,0.0
2024,4,Serbia,Coal,<3%,0.0,0.0
2024,4,Serbia,Coal,<5%,0.0,0.0
2024,4,Serbia,Coal,<10%,0.0,0.0
2024,4,Serbia,Coal,<15%,0.0,0.0
2024,4,Serbia,Coal,<20%,0.0,0.0
2024,4,Serbia,Coal,<25%,0.0,0.0
2024,4,Serbia,Coal,<30%,0.0,0.0
2024,4,Serbia,Coal,<35%,0.0,0.0
2024,4,Serbia,Coal,<40%,0.0,0.0
2024,4,Serbia,Coal,<45%,29.0,29.0
2024,4,Serbia,Coal,<50%,63.0,92.0
2024,4,Serbia,Coal,<55%,159.0,251.0
2024,4,Serbia,Coal,<60%,147.0,398.0
2024,4,Serbia,Coal,<65%,126.0,524.0
2024,4,Serbia,Coal,<70%,106.0,630.0
2024,4,Serbia,Coal,<75%,60.0,690.0
2024,4,Serbia,Coal,<80%,18.0,708.0
2024,4,Serbia,Coal,<85%,12.0,720.0
2024,4,Serbia,Coal,<90%,0.0,720.0
2024,4,Serbia,Coal,<95%,0.0,720.0
2024,4,Serbia,Coal,>=95%,0.0,720.0
2024,4,Serbia,Fossil fuel,<1%,0.0,0.0
2024,4,Serbia,Fossil fuel,<3%,0.0,0.0
2024,4,Serbia,Fossil fuel,<5%,0.0,0.0
2024,4,Serbia,Fossil fuel,<10%,0.0,0.0
2024,4,Serbia,Fossil fuel,<15%,0.0,0.0
2024,4,Serbia,Fossil fuel,<20%,0.0,0.0
2024,4,Serbia,Fossil fuel,<25%,0.0,0.0
2024,4,Serbia,Fossil fuel,<30%,0.0,0.0
2024,4,Serbia,Fossil fuel,<35%,0.0,0.0
2024,4,Serbia,Fossil fuel,<40%,0.0,0.0
2024,4,Serbia,Fossil fuel,<45%,29.0,29.0
2024,4,Serbia,Fossil fuel,<50%,61.0,90.0
2024,4,Serbia,Fossil fuel,<55%,156.0,246.0
2024,4,Serbia,Fossil fuel,<60%,149.0,395.0
2024,4,Serbia,Fossil fuel,<65%,126.0,521.0
2024,4,Serbia,Fossil fuel,<70%,108.0,629.0
2024,4,Serbia,Fossil fuel,<75%,59.0,688.0
2024,4,Serbia,Fossil fuel,<80%,20.0,708.0
2024,4,Serbia,Fossil fuel,<85%,12.0,720.0
2024,4,Serbia,Fossil fuel,<90%,0.0,720.0
2024,4,Serbia,Fossil fuel,<95%,0.0,720.0
2024,4,Serbia,Fossil fuel,>=95%,0.0,720.0
2024,4,Serbia,Gas,<1%,696.0,696.0
2024,4,Serbia,Gas,<3%,5.0,701.0
2024,4,Serbia,Gas,<5%,19.0,720.0
2024,4,Serbia,Gas,<10%,0.0,720.0
2024,4,Serbia,Gas,<15%,0.0,720.0
2024,4,Serbia,Gas,<20%,0.0,720.0
2024,4,Serbia,Gas,<25%,0.0,720.0
2024,4,Serbia,Gas,<30%,0.0,720.0
2024,4,Serbia,Gas,<35%,0.0,720.0
2024,4,Serbia,Gas,<40%,0.0,720.0
2024,4,Serbia,Gas,<45%,0.0,720.0
2024,4,Serbia,Gas,<50%,0.0,720.0
2024,4,Serbia,Gas,<55%,0.0,720.0
2024,4,Serbia,Gas,<60%,0.0,720.0
2024,4,Serbia,Gas,<65%,0.0,720.0
2024,4,Serbia,Gas,<70%,0.0,720.0
2024,4,Serbia,Gas,<75%,0.0,720.0
2024,4,Serbia,Gas,<80%,0.0,720.0
2024,4,Serbia,Gas,<85%,0.0,720.0
2024,4,Serbia,Gas,<90%,0.0,720.0
2024,4,Serbia,Gas,<95%,0.0,720.0
2024,4,Serbia,Gas,>=95%,0.0,720.0
2024,4,Slovakia,Coal,<1%,720.0,720.0
2024,4,Slovakia,Coal,<3%,0.0,720.0
2024,4,Slovakia,Coal,<5%,0.0,720.0
2024,4,Slovakia,Coal,<10%,0.0,720.0
2024,4,Slovakia,Coal,<15%,0.0,720.0
2024,4,Slovakia,Coal,<20%,0.0,720.0
2024,4,Slovakia,Coal,<25%,0.0,720.0
2024,4,Slovakia,Coal,<30%,0.0,720.0
2024,4,Slovakia,Coal,<35%,0.0,720.0
2024,4,Slovakia,Coal,<40%,0.0,720.0
2024,4,Slovakia,Coal,<45%,0.0,720.0
2024,4,Slovakia,Coal,<50%,0.0,720.0
2024,4,Slovakia,Coal,<55%,0.0,720.0
2024,4,Slovakia,Coal,<60%,0.0,720.0
2024,4,Slovakia,Coal,<65%,0.0,720.0
2024,4,Slovakia,Coal,<70%,0.0,720.0
2024,4,Slovakia,Coal,<75%,0.0,720.0
2024,4,Slovakia,Coal,<80%,0.0,720.0
2024,4,Slovakia,Coal,<85%,0.0,720.0
2024,4,Slovakia,Coal,<90%,0.0,720.0
2024,4,Slovakia,Coal,<95%,0.0,720.0
2024,4,Slovakia,Coal,>=95%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<1%,0.0,0.0
2024,4,Slovakia,Fossil fuel,<3%,0.0,0.0
2024,4,Slovakia,Fossil fuel,<5%,208.0,208.0
2024,4,Slovakia,Fossil fuel,<10%,328.0,536.0
2024,4,Slovakia,Fossil fuel,<15%,90.0,626.0
2024,4,Slovakia,Fossil fuel,<20%,94.0,720.0
2024,4,Slovakia,Fossil fuel,<25%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<30%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<35%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<40%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<45%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<50%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<55%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<60%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<65%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<70%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<75%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<80%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<85%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<90%,0.0,720.0
2024,4,Slovakia,Fossil fuel,<95%,0.0,720.0
2024,4,Slovakia,Fossil fuel,>=95%,0.0,720.0
2024,4,Slovakia,Gas,<1%,0.0,0.0
2024,4,Slovakia,Gas,<3%,72.0,72.0
2024,4,Slovakia,Gas,<5%,260.0,332.0
2024,4,Slovakia,Gas,<10%,218.0,550.0
2024,4,Slovakia,Gas,<15%,110.0,660.0
2024,4,Slovakia,Gas,<20%,60.0,720.0
2024,4,Slovakia,Gas,<25%,0.0,720.0
2024,4,Slovakia,Gas,<30%,0.0,720.0
2024,4,Slovakia,Gas,<35%,0.0,720.0
2024,4,Slovakia,Gas,<40%,0.0,720.0
2024,4,Slovakia,Gas,<45%,0.0,720.0
2024,4,Slovakia,Gas,<50%,0.0,720.0
2024,4,Slovakia,Gas,<55%,0.0,720.0
2024,4,Slovakia,Gas,<60%,0.0,720.0
2024,4,Slovakia,Gas,<65%,0.0,720.0
2024,4,Slovakia,Gas,<70%,0.0,720.0
2024,4,Slovakia,Gas,<75%,0.0,720.0
2024,4,Slovakia,Gas,<80%,0.0,720.0
2024,4,Slovakia,Gas,<85%,0.0,720.0
2024,4,Slovakia,Gas,<90%,0.0,720.0
2024,4,Slovakia,Gas,<95%,0.0,720.0
2024,4,Slovakia,Gas,>=95%,0.0,720.0
2024,4,Slovenia,Coal,<1%,94.0,94.0
2024,4,Slovenia,Coal,<3%,4.0,98.0
2024,4,Slovenia,Coal,<5%,0.0,98.0
2024,4,Slovenia,Coal,<10%,0.0,98.0
2024,4,Slovenia,Coal,<15%,0.0,98.0
2024,4,Slovenia,Coal,<20%,64.0,162.0
2024,4,Slovenia,Coal,<25%,176.0,338.0
2024,4,Slovenia,Coal,<30%,139.0,477.0
2024,4,Slovenia,Coal,<35%,147.0,624.0
2024,4,Slovenia,Coal,<40%,54.0,678.0
2024,4,Slovenia,Coal,<45%,26.0,704.0
2024,4,Slovenia,Coal,<50%,11.0,715.0
2024,4,Slovenia,Coal,<55%,3.0,718.0
2024,4,Slovenia,Coal,<60%,0.0,718.0
2024,4,Slovenia,Coal,<65%,1.0,719.0
2024,4,Slovenia,Coal,<70%,1.0,720.0
2024,4,Slovenia,Coal,<75%,0.0,720.0
2024,4,Slovenia,Coal,<80%,0.0,720.0
2024,4,Slovenia,Coal,<85%,0.0,720.0
2024,4,Slovenia,Coal,<90%,0.0,720.0
2024,4,Slovenia,Coal,<95%,0.0,720.0
2024,4,Slovenia,Coal,>=95%,0.0,720.0
2024,4,Slovenia,Fossil fuel,<1%,0.0,0.0
2024,4,Slovenia,Fossil fuel,<3%,0.0,0.0
2024,4,Slovenia,Fossil fuel,<5%,17.0,17.0
2024,4,Slovenia,Fossil fuel,<10%,73.0,90.0
2024,4,Slovenia,Fossil fuel,<15%,8.0,98.0
2024,4,Slovenia,Fossil fuel,<20%,10.0,108.0
2024,4,Slovenia,Fossil fuel,<25%,103.0,211.0
2024,4,Slovenia,Fossil fuel,<30%,176.0,387.0
2024,4,Slovenia,Fossil fuel,<35%,158.0,545.0
2024,4,Slovenia,Fossil fuel,<40%,98.0,643.0
2024,4,Slovenia,Fossil fuel,<45%,44.0,687.0
2024,4,Slovenia,Fossil fuel,<50%,21.0,708.0
2024,4,Slovenia,Fossil fuel,<55%,7.0,715.0
2024,4,Slovenia,Fossil fuel,<60%,3.0,718.0
2024,4,Slovenia,Fossil fuel,<65%,0.0,718.0
2024,4,Slovenia,Fossil fuel,<70%,1.0,719.0
2024,4,Slovenia,Fossil fuel,<75%,1.0,720.0
2024,4,Slovenia,Fossil fuel,<80%,0.0,720.0
2024,4,Slovenia,Fossil fuel,<85%,0.0,720.0
2024,4,Slovenia,Fossil fuel,<90%,0.0,720.0
2024,4,Slovenia,Fossil fuel,<95%,0.0,720.0
2024,4,Slovenia,Fossil fuel,>=95%,0.0,720.0
2024,4,Slovenia,Gas,<1%,0.0,0.0
2024,4,Slovenia,Gas,<3%,215.0,215.0
2024,4,Slovenia,Gas,<5%,379.0,594.0
2024,4,Slovenia,Gas,<10%,118.0,712.0
2024,4,Slovenia,Gas,<15%,8.0,720.0
2024,4,Slovenia,Gas,<20%,0.0,720.0
2024,4,Slovenia,Gas,<25%,0.0,720.0
2024,4,Slovenia,Gas,<30%,0.0,720.0
2024,4,Slovenia,Gas,<35%,0.0,720.0
2024,4,Slovenia,Gas,<40%,0.0,720.0
2024,4,Slovenia,Gas,<45%,0.0,720.0
2024,4,Slovenia,Gas,<50%,0.0,720.0
2024,4,Slovenia,Gas,<55%,0.0,720.0
2024,4,Slovenia,Gas,<60%,0.0,720.0
2024,4,Slovenia,Gas,<65%,0.0,720.0
2024,4,Slovenia,Gas,<70%,0.0,720.0
2024,4,Slovenia,Gas,<75%,0.0,720.0
2024,4,Slovenia,Gas,<80%,0.0,720.0
2024,4,Slovenia,Gas,<85%,0.0,720.0
2024,4,Slovenia,Gas,<90%,0.0,720.0
2024,4,Slovenia,Gas,<95%,0.0,720.0
2024,4,Slovenia,Gas,>=95%,0.0,720.0
2024,4,Spain,Coal,<1%,238.75,238.75
2024,4,Spain,Coal,<3%,481.25,720.0
2024,4,Spain,Coal,<5%,0.0,720.0
2024,4,Spain,Coal,<10%,0.0,720.0
2024,4,Spain,Coal,<15%,0.0,720.0
2024,4,Spain,Coal,<20%,0.0,720.0
2024,4,Spain,Coal,<25%,0.0,720.0
2024,4,Spain,Coal,<30%,0.0,720.0
2024,4,Spain,Coal,<35%,0.0,720.0
2024,4,Spain,Coal,<40%,0.0,720.0
2024,4,Spain,Coal,<45%,0.0,720.0
2024,4,Spain,Coal,<50%,0.0,720.0
2024,4,Spain,Coal,<55%,0.0,720.0
2024,4,Spain,Coal,<60%,0.0,720.0
2024,4,Spain,Coal,<65%,0.0,720.0
2024,4,Spain,Coal,<70%,0.0,720.0
2024,4,Spain,Coal,<75%,0.0,720.0
2024,4,Spain,Coal,<80%,0.0,720.0
2024,4,Spain,Coal,<85%,0.0,720.0
2024,4,Spain,Coal,<90%,0.0,720.0
2024,4,Spain,Coal,<95%,0.0,720.0
2024,4,Spain,Coal,>=95%,0.0,720.0
2024,4,Spain,Fossil fuel,<1%,0.0,0.0
2024,4,Spain,Fossil fuel,<3%,0.0,0.0
2024,4,Spain,Fossil fuel,<5%,0.0,0.0
2024,4,Spain,Fossil fuel,<10%,243.0,243.0
2024,4,Spain,Fossil fuel,<15%,233.75,476.75
2024,4,Spain,Fossil fuel,<20%,151.75,628.5
2024,4,Spain,Fossil fuel,<25%,74.5,703.0
2024,4,Spain,Fossil fuel,<30%,16.75,719.75
2024,4,Spain,Fossil fuel,<35%,0.25,720.0
2024,4,Spain,Fossil fuel,<40%,0.0,720.0
2024,4,Spain,Fossil fuel,<45%,0.0,720.0
2024,4,Spain,Fossil fuel,<50%,0.0,720.0
2024,4,Spain,Fossil fuel,<55%,0.0,720.0
2024,4,Spain,Fossil fuel,<60%,0.0,720.0
2024,4,Spain,Fossil fuel,<65%,0.0,720.0
2024,4,Spain,Fossil fuel,<70%,0.0,720.0
2024,4,Spain,Fossil fuel,<75%,0.0,720.0
2024,4,Spain,Fossil fuel,<80%,0.0,720.0
2024,4,Spain,Fossil fuel,<85%,0.0,720.0
2024,4,Spain,Fossil fuel,<90%,0.0,720.0
2024,4,Spain,Fossil fuel,<95%,0.0,720.0
2024,4,Spain,Fossil fuel,>=95%,0.0,720.0
2024,4,Spain,Gas,<1%,0.0,0.0
2024,4,Spain,Gas,<3%,0.0,0.0
2024,4,Spain,Gas,<5%,18.75,18.75
2024,4,Spain,Gas,<10%,273.5,292.25
2024,4,Spain,Gas,<15%,236.0,528.25
2024,4,Spain,Gas,<20%,122.0,650.25
2024,4,Spain,Gas,<25%,62.0,712.25
2024,4,Spain,Gas,<30%,7.75,720.0
2024,4,Spain,Gas,<35%,0.0,720.0
2024,4,Spain,Gas,<40%,0.0,720.0
2024,4,Spain,Gas,<45%,0.0,720.0
2024,4,Spain,Gas,<50%,0.0,720.0
2024,4,Spain,Gas,<55%,0.0,720.0
2024,4,Spain,Gas,<60%,0.0,720.0
2024,4,Spain,Gas,<65%,0.0,720.0
2024,4,Spain,Gas,<70%,0.0,720.0
2024,4,Spain,Gas,<75%,0.0,720.0
2024,4,Spain,Gas,<80%,0.0,720.0
2024,4,Spain,Gas,<85%,0.0,720.0
2024,4,Spain,Gas,<90%,0.0,720.0
2024,4,Spain,Gas,<95%,0.0,720.0
2024,4,Spain,Gas,>=95%,0.0,720.0
2024,4,Sweden,Coal,<1%,720.0,720.0
2024,4,Sweden,Coal,<3%,0.0,720.0
2024,4,Sweden,Coal,<5%,0.0,720.0
2024,4,Sweden,Coal,<10%,0.0,720.0
2024,4,Sweden,Coal,<15%,0.0,720.0
2024,4,Sweden,Coal,<20%,0.0,720.0
2024,4,Sweden,Coal,<25%,0.0,720.0
2024,4,Sweden,Coal,<30%,0.0,720.0
2024,4,Sweden,Coal,<35%,0.0,720.0
2024,4,Sweden,Coal,<40%,0.0,720.0
2024,4,Sweden,Coal,<45%,0.0,720.0
2024,4,Sweden,Coal,<50%,0.0,720.0
2024,4,Sweden,Coal,<55%,0.0,720.0
2024,4,Sweden,Coal,<60%,0.0,720.0
2024,4,Sweden,Coal,<65%,0.0,720.0
2024,4,Sweden,Coal,<70%,0.0,720.0
2024,4,Sweden,Coal,<75%,0.0,720.0
2024,4,Sweden,Coal,<80%,0.0,720.0
2024,4,Sweden,Coal,<85%,0.0,720.0
2024,4,Sweden,Coal,<90%,0.0,720.0
2024,4,Sweden,Coal,<95%,0.0,720.0
2024,4,Sweden,Coal,>=95%,0.0,720.0
2024,4,Sweden,Fossil fuel,<1%,720.0,720.0
2024,4,Sweden,Fossil fuel,<3%,0.0,720.0
2024,4,Sweden,Fossil fuel,<5%,0.0,720.0
2024,4,Sweden,Fossil fuel,<10%,0.0,720.0
2024,4,Sweden,Fossil fuel,<15%,0.0,720.0
2024,4,Sweden,Fossil fuel,<20%,0.0,720.0
2024,4,Sweden,Fossil fuel,<25%,0.0,720.0
2024,4,Sweden,Fossil fuel,<30%,0.0,720.0
2024,4,Sweden,Fossil fuel,<35%,0.0,720.0
2024,4,Sweden,Fossil fuel,<40%,0.0,720.0
2024,4,Sweden,Fossil fuel,<45%,0.0,720.0
2024,4,Sweden,Fossil fuel,<50%,0.0,720.0
2024,4,Sweden,Fossil fuel,<55%,0.0,720.0
2024,4,Sweden,Fossil fuel,<60%,0.0,720.0
2024,4,Sweden,Fossil fuel,<65%,0.0,720.0
2024,4,Sweden,Fossil fuel,<70%,0.0,720.0
2024,4,Sweden,Fossil fuel,<75%,0.0,720.0
2024,4,Sweden,Fossil fuel,<80%,0.0,720.0
2024,4,Sweden,Fossil fuel,<85%,0.0,720.0
2024,4,Sweden,Fossil fuel,<90%,0.0,720.0
2024,4,Sweden,Fossil fuel,<95%,0.0,720.0
2024,4,Sweden,Fossil fuel,>=95%,0.0,720.0
2024,4,Sweden,Gas,<1%,720.0,720.0
2024,4,Sweden,Gas,<3%,0.0,720.0
2024,4,Sweden,Gas,<5%,0.0,720.0
2024,4,Sweden,Gas,<10%,0.0,720.0
2024,4,Sweden,Gas,<15%,0.0,720.0
2024,4,Sweden,Gas,<20%,0.0,720.0
2024,4,Sweden,Gas,<25%,0.0,720.0
2024,4,Sweden,Gas,<30%,0.0,720.0
2024,4,Sweden,Gas,<35%,0.0,720.0
2024,4,Sweden,Gas,<40%,0.0,720.0
2024,4,Sweden,Gas,<45%,0.0,720.0
2024,4,Sweden,Gas,<50%,0.0,720.0
2024,4,Sweden,Gas,<55%,0.0,720.0
2024,4,Sweden,Gas,<60%,0.0,720.0
2024,4,Sweden,Gas,<65%,0.0,720.0
2024,4,Sweden,Gas,<70%,0.0,720.0
2024,4,Sweden,Gas,<75%,0.0,720.0
2024,4,Sweden,Gas,<80%,0.0,720.0
2024,4,Sweden,Gas,<85%,0.0,720.0
2024,4,Sweden,Gas,<90%,0.0,720.0
2024,4,Sweden,Gas,<95%,0.0,720.0
2024,4,Sweden,Gas,>=95%,0.0,720.0
2024,4,Switzerland,Coal,<1%,720.0,720.0
2024,4,Switzerland,Coal,<3%,0.0,720.0
2024,4,Switzerland,Coal,<5%,0.0,720.0
2024,4,Switzerland,Coal,<10%,0.0,720.0
2024,4,Switzerland,Coal,<15%,0.0,720.0
2024,4,Switzerland,Coal,<20%,0.0,720.0
2024,4,Switzerland,Coal,<25%,0.0,720.0
2024,4,Switzerland,Coal,<30%,0.0,720.0
2024,4,Switzerland,Coal,<35%,0.0,720.0
2024,4,Switzerland,Coal,<40%,0.0,720.0
2024,4,Switzerland,Coal,<45%,0.0,720.0
2024,4,Switzerland,Coal,<50%,0.0,720.0
2024,4,Switzerland,Coal,<55%,0.0,720.0
2024,4,Switzerland,Coal,<60%,0.0,720.0
2024,4,Switzerland,Coal,<65%,0.0,720.0
2024,4,Switzerland,Coal,<70%,0.0,720.0
2024,4,Switzerland,Coal,<75%,0.0,720.0
2024,4,Switzerland,Coal,<80%,0.0,720.0
2024,4,Switzerland,Coal,<85%,0.0,720.0
2024,4,Switzerland,Coal,<90%,0.0,720.0
2024,4,Switzerland,Coal,<95%,0.0,720.0
2024,4,Switzerland,Coal,>=95%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<1%,720.0,720.0
2024,4,Switzerland,Fossil fuel,<3%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<5%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<10%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<15%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<20%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<25%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<30%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<35%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<40%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<45%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<50%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<55%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<60%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<65%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<70%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<75%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<80%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<85%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<90%,0.0,720.0
2024,4,Switzerland,Fossil fuel,<95%,0.0,720.0
2024,4,Switzerland,Fossil fuel,>=95%,0.0,720.0
2024,4,Switzerland,Gas,<1%,720.0,720.0
2024,4,Switzerland,Gas,<3%,0.0,720.0
2024,4,Switzerland,Gas,<5%,0.0,720.0
2024,4,Switzerland,Gas,<10%,0.0,720.0
2024,4,Switzerland,Gas,<15%,0.0,720.0
2024,4,Switzerland,Gas,<20%,0.0,720.0
2024,4,Switzerland,Gas,<25%,0.0,720.0
2024,4,Switzerland,Gas,<30%,0.0,720.0
2024,4,Switzerland,Gas,<35%,0.0,720.0
2024,4,Switzerland,Gas,<40%,0.0,720.0
2024,4,Switzerland,Gas,<45%,0.0,720.0
2024,4,Switzerland,Gas,<50%,0.0,720.0
2024,4,Switzerland,Gas,<55%,0.0,720.0
2024,4,Switzerland,Gas,<60%,0.0,720.0
2024,4,Switzerland,Gas,<65%,0.0,720.0
2024,4,Switzerland,Gas,<70%,0.0,720.0
2024,4,Switzerland,Gas,<75%,0.0,720.0
2024,4,Switzerland,Gas,<80%,0.0,720.0
2024,4,Switzerland,Gas,<85%,0.0,720.0
2024,4,Switzerland,Gas,<90%,0.0,720.0
2024,4,Switzerland,Gas,<95%,0.0,720.0
2024,4,Switzerland,Gas,>=95%,0.0,720.0
2024,4,United Kingdom,Coal,<1%,711.0,711.0
2024,4,United Kingdom,Coal,<3%,0.0,711.0
2024,4,United Kingdom,Coal,<5%,0.0,711.0
2024,4,United Kingdom,Coal,<10%,0.0,711.0
2024,4,United Kingdom,Coal,<15%,0.0,711.0
2024,4,United Kingdom,Coal,<20%,0.0,711.0
2024,4,United Kingdom,Coal,<25%,0.0,711.0
2024,4,United Kingdom,Coal,<30%,0.0,711.0
2024,4,United Kingdom,Coal,<35%,0.0,711.0
2024,4,United Kingdom,Coal,<40%,0.0,711.0
2024,4,United Kingdom,Coal,<45%,0.0,711.0
2024,4,United Kingdom,Coal,<50%,0.0,711.0
2024,4,United Kingdom,Coal,<55%,0.0,711.0
2024,4,United Kingdom,Coal,<60%,0.0,711.0
2024,4,United Kingdom,Coal,<65%,0.0,711.0
2024,4,United Kingdom,Coal,<70%,0.0,711.0
2024,4,United Kingdom,Coal,<75%,0.0,711.0
2024,4,United Kingdom,Coal,<80%,0.0,711.0
2024,4,United Kingdom,Coal,<85%,0.0,711.0
2024,4,United Kingdom,Coal,<90%,0.0,711.0
2024,4,United Kingdom,Coal,<95%,0.0,711.0
2024,4,United Kingdom,Coal,>=95%,0.0,711.0
2024,4,United Kingdom,Fossil fuel,<1%,0.0,0.0
2024,4,United Kingdom,Fossil fuel,<3%,0.0,0.0
2024,4,United Kingdom,Fossil fuel,<5%,0.0,0.0
2024,4,United Kingdom,Fossil fuel,<10%,0.0,0.0
2024,4,United Kingdom,Fossil fuel,<15%,0.0,0.0
2024,4,United Kingdom,Fossil fuel,<20%,2.0,2.0
2024,4,United Kingdom,Fossil fuel,<25%,33.0,35.0
2024,4,United Kingdom,Fossil fuel,<30%,46.0,81.0
2024,4,United Kingdom,Fossil fuel,<35%,60.0,141.0
2024,4,United Kingdom,Fossil fuel,<40%,41.0,182.0
2024,4,United Kingdom,Fossil fuel,<45%,49.5,231.5
2024,4,United Kingdom,Fossil fuel,<50%,50.5,282.0
2024,4,United Kingdom,Fossil fuel,<55%,49.0,331.0
2024,4,United Kingdom,Fossil fuel,<60%,29.5,360.5
2024,4,United Kingdom,Fossil fuel,<65%,36.0,396.5
2024,4,United Kingdom,Fossil fuel,<70%,54.0,450.5
2024,4,United Kingdom,Fossil fuel,<75%,61.0,511.5
2024,4,United Kingdom,Fossil fuel,<80%,54.0,565.5
2024,4,United Kingdom,Fossil fuel,<85%,42.5,608.0
2024,4,United Kingdom,Fossil fuel,<90%,42.0,650.0
2024,4,United Kingdom,Fossil fuel,<95%,25.0,675.0
2024,4,United Kingdom,Fossil fuel,>=95%,36.0,711.0
2024,4,United Kingdom,Gas,<1%,0.0,0.0
2024,4,United Kingdom,Gas,<3%,0.0,0.0
2024,4,United Kingdom,Gas,<5%,0.0,0.0
2024,4,United Kingdom,Gas,<10%,0.0,0.0
2024,4,United Kingdom,Gas,<15%,0.0,0.0
2024,4,United Kingdom,Gas,<20%,2.0,2.0
2024,4,United Kingdom,Gas,<25%,33.0,35.0
2024,4,United Kingdom,Gas,<30%,46.0,81.0
2024,4,United Kingdom,Gas,<35%,60.0,141.0
2024,4,United Kingdom,Gas,<40%,41.0,182.0
2024,4,United Kingdom,Gas,<45%,49.5,231.5
2024,4,United Kingdom,Gas,<50%,50.5,282.0
2024,4,United Kingdom,Gas,<55%,49.0,331.0
2024,4,United Kingdom,Gas,<60%,29.5,360.5
2024,4,United Kingdom,Gas,<65%,36.5,397.0
2024,4,United Kingdom,Gas,<70%,54.0,451.0
2024,4,United Kingdom,Gas,<75%,61.5,512.5
2024,4,United Kingdom,Gas,<80%,53.0,565.5
2024,4,United Kingdom,Gas,<85%,43.0,608.5
2024,4,United Kingdom,Gas,<90%,41.5,650.0
2024,4,United Kingdom,Gas,<95%,25.0,675.0
2024,4,United Kingdom,Gas,>=95%,36.0,711.0
2024,5,Austria,Coal,<1%,744.0,744.0
2024,5,Austria,Coal,<3%,0.0,744.0
2024,5,Austria,Coal,<5%,0.0,744.0
2024,5,Austria,Coal,<10%,0.0,744.0
2024,5,Austria,Coal,<15%,0.0,744.0
2024,5,Austria,Coal,<20%,0.0,744.0
2024,5,Austria,Coal,<25%,0.0,744.0
2024,5,Austria,Coal,<30%,0.0,744.0
2024,5,Austria,Coal,<35%,0.0,744.0
2024,5,Austria,Coal,<40%,0.0,744.0
2024,5,Austria,Coal,<45%,0.0,744.0
2024,5,Austria,Coal,<50%,0.0,744.0
2024,5,Austria,Coal,<55%,0.0,744.0
2024,5,Austria,Coal,<60%,0.0,744.0
2024,5,Austria,Coal,<65%,0.0,744.0
2024,5,Austria,Coal,<70%,0.0,744.0
2024,5,Austria,Coal,<75%,0.0,744.0
2024,5,Austria,Coal,<80%,0.0,744.0
2024,5,Austria,Coal,<85%,0.0,744.0
2024,5,Austria,Coal,<90%,0.0,744.0
2024,5,Austria,Coal,<95%,0.0,744.0
2024,5,Austria,Coal,>=95%,0.0,744.0
2024,5,Austria,Fossil fuel,<1%,731.75,731.75
2024,5,Austria,Fossil fuel,<3%,2.0,733.75
2024,5,Austria,Fossil fuel,<5%,1.25,735.0
